ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
106,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
107,0.42604069335393385,0.003599583674686924,0.019748813745420882,0.3688520066661201,0.1817589025598383
108,0.025889366650696508,0.015330890499984805,0.06023924906889531,0.2913339315964223,0.6072065621840012
109,0.6913825055090772,0.008251479086250218,0.006710640025217952,0.05027033205329683,0.24338504332615782
110,0.6302660271884812,0.008720006815838637,0.01443290589811754,0.09206313961325287,0.25451792048430966
111,0.4329168638783344,0.00322189127226424,0.01865030590565599,0.3814142350754855,0.16379670386825998
112,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
113,0.18958674560867766,0.0031880208863113964,0.057607859802415375,0.5941450510775649,0.15547232262503063
114,0.42604069335393385,0.003599583674686924,0.019748813745420882,0.3688520066661201,0.1817589025598383
115,0.0500443536618614,0.041587569555514174,0.0816487073547121,0.006059382700418103,0.8206599867274942
116,0.5331722091671652,0.003637759088246019,0.011331718705664358,0.2655698098619095,0.18628850317701479
117,0.5766163992580398,0.00326014216232624,0.0087393685787324,0.24200310776051936,0.16938098224038212
118,0.01086126254205531,0.017191035181530298,0.09861187314794619,0.43197699186207106,0.4413588372663971
119,0.05888220676165864,0.0024267506620092886,0.13513570449065126,0.6898992391281477,0.11365609895753309
120,0.5157536432456564,0.009697479485758345,0.03639126737497782,0.010779723536119924,0.42737788635748747
121,0.6901681761806007,0.008260368208700289,0.00685598838850302,0.05113186825900642,0.2435835989631896
122,0.6542705094413261,0.00928316422911551,0.009335550615574074,0.05995308913126911,0.2671576865827151
123,0.6542705094413261,0.00928316422911551,0.009335550615574074,0.05995308913126911,0.2671576865827151
124,0.0034654751689687834,0.056901801625520027,0.06136684853886356,0.007633969097962368,0.8706319055686852
125,0.03197570023235656,0.02584364348432047,0.10971600108192861,0.05251385250740157,0.7799508026939929
126,0.5564866197274007,0.0036413558359016393,0.009840914576181477,0.24294490261356858,0.1870862072469478
127,0.3717473718198905,0.010897974001587301,0.10398960332760772,0.02670108386491759,0.486663966985997
128,0.6876579978124817,0.008278980270215593,0.0071568433998423706,0.0529029562643596,0.24400322225310075
129,0.6542705094413261,0.00928316422911551,0.009335550615574074,0.05995308913126911,0.2671576865827151
130,0.6542705094413261,0.00928316422911551,0.009335550615574074,0.05995308913126911,0.2671576865827151
131,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
132,0.6542705094413261,0.00928316422911551,0.009335550615574074,0.05995308913126911,0.2671576865827151
133,0.5587699039667036,0.009211797799907941,0.02230005479252694,0.00711442218469305,0.40260382125616845
134,0.5284516224841979,0.0032538551286090565,0.011590784150719197,0.2889486812752779,0.16775505696119586
135,0.4156966463158239,0.009619345165044297,0.053022645062332514,0.2475926298941432,0.27406873356265615
136,0.5284516224841979,0.0032538551286090565,0.011590784150719197,0.2889486812752779,0.16775505696119586
137,0.5444221074748041,0.01009034123997371,0.025703550577951248,0.13260507945907046,0.28717892124820044
138,0.0034654751689687834,0.056901801625520027,0.06136684853886356,0.007633969097962368,0.8706319055686852
139,0.2336500253730269,0.0029609502605805736,0.04472577418030483,0.5726948412138038,0.14596840897228394
140,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
141,0.5766163992580398,0.00326014216232624,0.0087393685787324,0.24200310776051936,0.16938098224038212
142,0.0819628673890656,0.04459289617114287,0.03282440945368456,0.0490868754269119,0.7915329515591951
143,0.330017822347271,0.0031307280938944883,0.029350170755072343,0.4807003378362976,0.15680094096746444
144,0.2336500253730269,0.0029609502605805736,0.04472577418030483,0.5726948412138038,0.14596840897228394
145,0.5701398255937612,0.003259389488218956,0.009099875608556835,0.248342001851023,0.16915890745844003
146,0.38154379014580037,0.00318561463917376,0.023479434875803208,0.4310261451001914,0.16076501523903128
147,0.454405415403353,0.010474854008555598,0.04309963996729571,0.19619237141221402,0.2958277192085816
148,0.23089582637537248,0.0033119940057201648,0.047315686389299304,0.5557524996506175,0.16272399357899056
149,0.04644672079071259,0.041201364303268526,0.08721176052361027,0.006413102225272297,0.8187270521571364
150,0.06580847505722356,0.06237192194639123,0.043570456971985375,0.08467455755450141,0.7435745884698984
151,0.5360160190556292,0.00887127994197546,0.035145403097222284,0.011439215248445968,0.4085280826567271
152,0.028689134878077713,0.05449358653248579,0.13363990276949442,0.013104510803494894,0.7700728650164472
153,0.5921965390722532,0.0032620927367354564,0.007899117681156429,0.22670656695483193,0.16993568355502292
154,0.024459698978834734,0.02107746674069243,0.0612756686823545,0.3648429029544446,0.5283442626436738
155,0.6017944151606059,0.003875306410295192,0.02174124469106426,0.03728916441781546,0.33529986932021916
156,0.5952069752094672,0.003262513044271645,0.007741028890771437,0.2237419914371531,0.1700474914183367
157,0.3254500300886407,0.0034993482510115646,0.031066667444693555,0.46560114292791205,0.17438281128774205
158,0.057245218909983776,0.04223956153679184,0.07216836252798435,0.005452103093934545,0.8228947539313055
159,0.6302660271884812,0.008720006815838637,0.01443290589811754,0.09206313961325287,0.25451792048430966
160,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
161,0.5284516224841979,0.0032538551286090565,0.011590784150719197,0.2889486812752779,0.16775505696119586
162,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
163,0.002977343899660949,0.025293721735044114,0.05751181078670436,0.03492550840052957,0.8792916151780611
164,0.6901681761806007,0.008260368208700289,0.00685598838850302,0.05113186825900642,0.2435835989631896
165,0.42604069335393385,0.003599583674686924,0.019748813745420882,0.3688520066661201,0.1817589025598383
166,0.6901681761806007,0.008260368208700289,0.00685598838850302,0.05113186825900642,0.2435835989631896
167,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
168,0.5284516224841979,0.0032538551286090565,0.011590784150719197,0.2889486812752779,0.16775505696119586
169,0.536600861762111,0.0036383262621779576,0.011105943619853915,0.26224879128139134,0.18640607707446574
170,0.5532553253287883,0.003640880647157797,0.010041444465699758,0.2460872264278419,0.18697512313051218
171,0.013537510562103998,0.04725542276339522,0.21394346778271825,0.0204551680883857,0.704808430803397
172,0.5284516224841979,0.0032538551286090565,0.011590784150719197,0.2889486812752779,0.16775505696119586
173,0.4329168638783344,0.00322189127226424,0.01865030590565599,0.3814142350754855,0.16379670386825998
174,0.38154379014580037,0.00318561463917376,0.023479434875803208,0.4310261451001914,0.16076501523903128
175,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
176,0.06462756511501971,0.06225148378277044,0.04434916394220472,0.08582857150216942,0.7429432156578357
177,0.1225081638576977,0.002898760501112971,0.08313337290663975,0.6522745897537591,0.13918511298079037
178,0.6407648657637176,0.009393994243149677,0.0111118050475361,0.06880635511697941,0.2699229798286173
179,0.5130536049309237,0.004254136305701369,0.04616086686396374,0.06955188445041241,0.3669795074489988
180,0.03540544063630846,0.01814770113468001,0.0951163683626083,0.03346149143697528,0.817868998429428
181,0.045545501544114235,0.05830013555920208,0.09260140341167551,0.00949100604016615,0.794061953444842
182,0.08057809195376742,0.04453827172462229,0.033441301904876014,0.049815080394894615,0.7916272540218396
183,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
184,0.04293372347103084,0.017074152599268273,0.04195023475767149,0.23777301785795096,0.6602688713140784
185,0.48237257987346654,0.003243058813107574,0.014731496914462109,0.3336012420073141,0.1660516223916497
186,0.4329168638783344,0.00322189127226424,0.01865030590565599,0.3814142350754855,0.16379670386825998
187,0.057245218909983776,0.04223956153679184,0.07216836252798435,0.005452103093934545,0.8228947539313055
188,0.5284516224841979,0.0032538551286090565,0.011590784150719197,0.2889486812752779,0.16775505696119586
189,0.5981820750976905,0.0032629485028950133,0.007586119000289365,0.22080900460987637,0.17015985278924878
190,0.6011218131050736,0.0032634011849589015,0.007434328847331767,0.21790758107576916,0.17027287578686656
191,0.38154379014580037,0.00318561463917376,0.023479434875803208,0.4310261451001914,0.16076501523903128
192,0.48237257987346654,0.003243058813107574,0.014731496914462109,0.3336012420073141,0.1660516223916497
193,0.04945942350408506,0.017538798888255294,0.03752012661144431,0.22216470750596073,0.6733169434902546
194,0.5296999446649578,0.0044971608423824624,0.036392644904311024,0.05231599817346471,0.3770942514148839
195,0.6011218131050736,0.0032634011849589015,0.007434328847331767,0.21790758107576916,0.17027287578686656
196,0.6477776663079415,0.009336366239399737,0.010183070322626017,0.06421980791907313,0.26848308921095965
197,0.5701398255937612,0.003259389488218956,0.009099875608556835,0.248342001851023,0.16915890745844003
198,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
199,0.4329168638783344,0.00322189127226424,0.01865030590565599,0.3814142350754855,0.16379670386825998
200,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
201,0.004392619756878692,0.05879928102457397,0.050451130054142146,0.006491723592606579,0.8798652455717987
202,0.5179851628336362,0.009375128134850825,0.03204446452268609,0.17065178719118182,0.26994345731764496
203,0.5297116821462587,0.0036371660802454026,0.01156195694029532,0.2689198757907833,0.18616931904241724
204,0.5501087115358583,0.004111208847381931,0.035135952196401865,0.05549270563054384,0.355151421789814
205,0.024459698978834734,0.02107746674069243,0.0612756686823545,0.3648429029544446,0.5283442626436738
206,0.655927227872592,0.008525115868582614,0.011064360987680067,0.07467864479007354,0.24980465048107184
207,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
208,0.00662934893807003,0.010839928031578296,0.1299331769049932,0.4001076540437609,0.45248989208159757
209,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
210,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
211,0.05387242704432216,0.04195236386896361,0.07636399642142762,0.0057216622532027615,0.8220895504120839
212,0.18958674560867766,0.0031880208863113964,0.057607859802415375,0.5941450510775649,0.15547232262503063
213,0.42604069335393385,0.003599583674686924,0.019748813745420882,0.3688520066661201,0.1817589025598383
214,0.5816514229319663,0.003971891392369456,0.02669959211691084,0.04420348371670298,0.3434736098420503
215,0.057476119303687886,0.04225815604385042,0.07189528350916499,0.0054345088094647645,0.822935932333832
216,0.47066181724591527,0.004387872316946952,0.06034873435160393,0.08675811004748181,0.3778434660380521
217,0.5571241307184556,0.009230778852566854,0.02279790701917513,0.007248204167086893,0.4035989792427157
218,0.6764742669439557,0.00836452018595544,0.008508208491762672,0.06067293625509272,0.24598006812323342
219,0.5191424541979492,0.0036352008165777745,0.01228019988174142,0.27914160325701787,0.18580054184671368
220,0.19167353840394477,0.002849112705873157,0.05448172169889633,0.6116919826824152,0.13930364450887056
221,0.033464751964707544,0.016225691787870884,0.050470587976131145,0.2647026652103025,0.635136303060988
222,0.044044174400191,0.05805046866276582,0.09530749480102577,0.009730444451387151,0.7928674176846303
223,0.0819628673890656,0.04459289617114287,0.03282440945368456,0.0490868754269119,0.7915329515591951
224,0.5701398255937612,0.003259389488218956,0.009099875608556835,0.248342001851023,0.16915890745844003
225,0.0003963849733083654,0.0074187374074340595,0.3305815220526363,0.4599360998310175,0.20166725573560382
226,0.5284516224841979,0.0032538551286090565,0.011590784150719197,0.2889486812752779,0.16775505696119586
227,0.05690029864251042,0.04221153958467526,0.07257952489354846,0.0054785820235461755,0.8228300548557196
228,0.002977343899660949,0.025293721735044114,0.05751181078670436,0.03492550840052957,0.8792916151780611
229,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
230,0.05486654464119976,0.04204014447036299,0.07508562088786111,0.005639675671591612,0.8223680143289845
231,0.6542705094413261,0.00928316422911551,0.009335550615574074,0.05995308913126911,0.2671576865827151
232,0.6040261797106137,0.0032638731079148954,0.007285600036426852,0.21503768126296646,0.1703866658820782
233,0.04644672079071259,0.041201364303268526,0.08721176052361027,0.006413102225272297,0.8187270521571364
234,0.0198985846327545,0.014411301788889044,0.07133827528884508,0.3170552252257916,0.5772966130637198
235,0.3254500300886407,0.0034993482510115646,0.031066667444693555,0.46560114292791205,0.17438281128774205
236,0.6542705094413261,0.00928316422911551,0.009335550615574074,0.05995308913126911,0.2671576865827151
237,0.42604069335393385,0.003599583674686924,0.019748813745420882,0.3688520066661201,0.1817589025598383
238,0.039786155601880736,0.018467105782859886,0.08642169620212382,0.030891419743659273,0.8244336226694763
239,0.5701398255937612,0.003259389488218956,0.009099875608556835,0.248342001851023,0.16915890745844003
240,0.5554501350607963,0.009250080145673805,0.02330739339707912,0.007384714493240793,0.40460767690320987
241,0.5561603913790719,0.004378783565434189,0.029023930961579958,0.043372660508466346,0.36706423358544765
242,0.330017822347271,0.0031307280938944883,0.029350170755072343,0.4807003378362976,0.15680094096746444
243,0.5587699039667036,0.009211797799907941,0.02230005479252694,0.00711442218469305,0.40260382125616845
244,0.6302660271884812,0.008720006815838637,0.01443290589811754,0.09206313961325287,0.25451792048430966
245,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
246,0.23089582637537248,0.0033119940057201648,0.047315686389299304,0.5557524996506175,0.16272399357899056
247,0.6370562387964944,0.009424404411273977,0.011609021367623585,0.07122642954316274,0.27068390588144536
248,0.6764742669439557,0.00836452018595544,0.008508208491762672,0.06067293625509272,0.24598006812323342
249,0.42604069335393385,0.003599583674686924,0.019748813745420882,0.3688520066661201,0.1817589025598383
250,0.6558152311373902,0.009270574202769614,0.009135510518657906,0.058933869807262874,0.26684481433391966
251,0.040994926916784864,0.0185464776905143,0.08426795217014943,0.030249810991671757,0.8259408322308797
252,0.3758635936724064,0.003559694425769885,0.024857280952079595,0.41713334077440845,0.17858609017533567
253,0.04516617776229783,0.058238286532744404,0.09327248691980253,0.009550421885757283,0.7937726268993979
254,0.3254500300886407,0.0034993482510115646,0.031066667444693555,0.46560114292791205,0.17438281128774205
255,0.057245218909983776,0.04223956153679184,0.07216836252798435,0.005452103093934545,0.8228947539313055
256,0.5284516224841979,0.0032538551286090565,0.011590784150719197,0.2889486812752779,0.16775505696119586
257,0.35687520657693644,0.00494100496732407,0.10235016227001312,0.12251055372333204,0.4133230724623943
258,0.6764742669439557,0.00836452018595544,0.008508208491762672,0.06067293625509272,0.24598006812323342
259,0.1533824174192006,0.003048732908303438,0.0695085921638525,0.6265157152029844,0.14754454230565908
260,0.5586064759248489,0.004367291990472701,0.028374355094416662,0.04256686534694844,0.3660850116433134
261,0.5532553253287883,0.003640880647157797,0.010041444465699758,0.2460872264278419,0.18697512313051218
262,0.5701398255937612,0.003259389488218956,0.009099875608556835,0.248342001851023,0.16915890745844003
263,0.5952069752094672,0.003262513044271645,0.007741028890771437,0.2237419914371531,0.1700474914183367
264,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
265,0.38154379014580037,0.00318561463917376,0.023479434875803208,0.4310261451001914,0.16076501523903128
266,0.5444221074748041,0.01009034123997371,0.025703550577951248,0.13260507945907046,0.28717892124820044
267,0.03064495330327451,0.02565568697505905,0.11326626814171686,0.05391552691298006,0.7765175646669695
268,0.04644672079071259,0.041201364303268526,0.08721176052361027,0.006413102225272297,0.8187270521571364
269,0.0034654751689687834,0.056901801625520027,0.06136684853886356,0.007633969097962368,0.8706319055686852
270,0.6510876176366667,0.009309201213164742,0.009749618752073926,0.062047819803126146,0.26780574259496853
271,0.04240545932170319,0.05776241879708933,0.0984214094190313,0.010005511399443924,0.7914052010627323
272,0.4859936665487306,0.010008748841125317,0.04759720941371913,0.013564706804475838,0.4428356683919491
273,0.0317623102835517,0.02240165937933806,0.051592104752779144,0.3376415789380048,0.5566023466463264
274,0.21067008885298788,0.004714305089969912,0.1912406397782081,0.2012555817353905,0.3921193845434436
275,0.4134510743548132,0.010638078372619425,0.08071017439669546,0.02140640144768621,0.4737942714281857
276,0.028689134878077713,0.05449358653248579,0.13363990276949442,0.013104510803494894,0.7700728650164472
277,0.004387561365929149,0.058790202219742245,0.05050003132906298,0.0064969081763766555,0.879825296908889
278,0.5157536432456564,0.009697479485758345,0.03639126737497782,0.010779723536119924,0.42737788635748747
279,0.655927227872592,0.008525115868582614,0.011064360987680067,0.07467864479007354,0.24980465048107184
280,0.06770584196060767,0.04389546558461059,0.0401708317157972,0.057557761286435395,0.7906700994525492
281,0.48237257987346654,0.003243058813107574,0.014731496914462109,0.3336012420073141,0.1660516223916497
282,0.2765902782242114,0.0034166294412953883,0.03851014562776069,0.5124041657731763,0.1690787809335563
283,0.039025293630054796,0.018415323272174617,0.08782797484856121,0.031309225739288196,0.8234221825099212
284,0.6526947615862736,0.009296040571265965,0.00954021727875929,0.060990963242614715,0.2674780173210865
285,0.3254500300886407,0.0034993482510115646,0.031066667444693555,0.46560114292791205,0.17438281128774205
286,0.4742698446618278,0.003622994238885755,0.015603072650756486,0.3224240758209532,0.18408001262757678
287,0.004234766316244856,0.05851023485922979,0.05202366593311241,0.006658108433406161,0.8785732244580068
288,0.045545501544114235,0.05830013555920208,0.09260140341167551,0.00949100604016615,0.794061953444842
289,0.5701398255937612,0.003259389488218956,0.009099875608556835,0.248342001851023,0.16915890745844003
290,0.42604069335393385,0.003599583674686924,0.019748813745420882,0.3688520066661201,0.1817589025598383
291,0.5537477010644647,0.009269699074206385,0.02382878207859932,0.007524008695679879,0.4056298090870499
292,0.6889267995961442,0.008269535223631122,0.007004695864851573,0.05200930977456196,0.2437896595408112
293,0.5960243449939906,0.008181743202165309,0.016410895174205582,0.006007169831999321,0.37337584679763924
294,0.026231723113756746,0.05411175157877881,0.09352723781494725,0.14915165713234374,0.6769776303601734
295,0.2765902782242114,0.0034166294412953883,0.03851014562776069,0.5124041657731763,0.1690787809335563
